state,county,current_votes,total_votes,percent
Kentucky,Hopkins County,21512,21512,100
Kentucky,Jackson County,6113,6113,100
Kentucky,Jefferson County,386629,386961,100
Kentucky,Jessamine County,26280,26326,100
Kentucky,Johnson County,10192,10192,100
Kentucky,Kenton County,82198,82198,100
Kentucky,Knott County,6252,6252,100
Kentucky,Knox County,13273,13273,100
Kentucky,Larue County,7301,7301,100
Kentucky,Laurel County,28111,28136,100
Kentucky,Lawrence County,6955,6955,100
Kentucky,Lee County,2801,2801,100
Kentucky,Leslie County,4813,4813,100
Kentucky,Letcher County,9135,9135,100
Kentucky,Lewis County,5883,5883,100
Kentucky,Lincoln County,10914,10914,100
Kentucky,Livingston County,5004,5004,100
Kentucky,Logan County,12350,12350,100
Kentucky,Lyon County,4228,4229,100
Kentucky,McCracken County,33549,33557,100
Kentucky,McCreary County,6438,6438,100
Kentucky,McLean County,4782,4782,100
Kentucky,Madison County,43957,44015,100
Kentucky,Magoffin County,5447,5447,100
Kentucky,Marion County,8928,8928,100
Kentucky,Marshall County,17603,17607,100
Kentucky,Martin County,3936,3930,100
Kentucky,Mason County,7958,7958,100
Kentucky,Meade County,14113,14113,100
Kentucky,Menifee County,3102,3102,100
Kentucky,Mercer County,11735,11735,100
Kentucky,Metcalfe County,5012,5012,100
Kentucky,Monroe County,5330,5330,100
Kentucky,Montgomery County,12842,12842,100
Kentucky,Morgan County,5544,5544,100
Kentucky,Muhlenberg County,14235,14235,100
Kentucky,Nelson County,23256,23256,100
Kentucky,Nicholas County,3396,3396,100
Kentucky,Ohio County,11129,11129,100
Kentucky,Oldham County,37976,38066,100
Kentucky,Owen County,5458,5458,100
Kentucky,Owsley County,1896,1896,100
Kentucky,Pendleton County,6925,6925,100
Kentucky,Perry County,10626,10626,100
Kentucky,Pike County,25395,25395,100
Kentucky,Powell County,5505,5505,100
Kentucky,Pulaski County,31557,31557,100
Kentucky,Robertson County,1146,1146,100
Kentucky,Rockcastle County,7784,7784,100
Kentucky,Rowan County,10065,10065,100
Kentucky,Russell County,8955,8955,100
Kentucky,Scott County,28969,28967,100
Kentucky,Shelby County,23550,23591,100
Kentucky,Simpson County,8732,8732,100
Kentucky,Spencer County,11433,11433,100
Kentucky,Taylor County,12517,12517,100
Kentucky,Todd County,5363,5363,100
Kentucky,Trigg County,7376,7376,100
Kentucky,Trimble County,4320,4320,100
Kentucky,Union County,6577,6577,100
Kentucky,Warren County,55401,55430,100
Kentucky,Washington County,6225,6225,100
Kentucky,Wayne County,9240,9240,100
Kentucky,Webster County,5993,5993,100
Kentucky,Whitley County,15356,15356,100
Kentucky,Wolfe County,2979,2985,100
Kentucky,Woodford County,15211,15249,100
Louisiana,Acadia Parish,28425,28425,100
Louisiana,Allen Parish,9810,9810,100
Louisiana,Ascension Parish,62325,62325,100
Louisiana,Assumption Parish,11235,11235,100
Louisiana,Avoyelles Parish,17292,17292,100
Louisiana,Beauregard Parish,16357,16357,100
Louisiana,Bienville Parish,7050,7050,100
Louisiana,Bossier Parish,54655,54655,100
Louisiana,Caddo Parish,104912,104912,100
Louisiana,Calcasieu Parish,82663,82663,100
Louisiana,Caldwell Parish,4762,4762,100
Louisiana,Cameron Parish,4039,4039,100
Louisiana,Catahoula Parish,4858,4858,100
Louisiana,Claiborne Parish,6580,6580,100
Louisiana,Concordia Parish,8828,8828,100
Louisiana,De Soto Parish,14736,14736,100
Louisiana,East Baton Rouge Parish,208182,208182,100
Louisiana,East Carroll Parish,3036,3036,100
Louisiana,East Feliciana Parish,10509,10509,100
Louisiana,Evangeline Parish,15412,15412,100
Louisiana,Franklin Parish,9720,9720,100
Louisiana,Grant Parish,9392,9392,100
Louisiana,Iberia Parish,32713,32713,100
Louisiana,Iberville Parish,16719,16719,100
Louisiana,Jackson Parish,7632,7632,100
Louisiana,Jefferson Parish,193733,193733,100
Louisiana,Jefferson Davis Parish,14841,14841,100
Louisiana,Lafayette Parish,114521,114521,100
Louisiana,Lafourche Parish,45388,45388,100
Louisiana,LaSalle Parish,7077,7077,100
Louisiana,Lincoln Parish,19275,19275,100
Louisiana,Livingston Parish,65230,65230,100
Louisiana,Madison Parish,4670,4670,100
Louisiana,Morehouse Parish,11574,11574,100
Louisiana,Natchitoches Parish,16554,16554,100
Louisiana,Orleans Parish,177819,177819,100
Louisiana,Ouachita Parish,69166,69166,100
Louisiana,Plaquemines Parish,11014,11014,100
Louisiana,Pointe Coupee Parish,12371,12371,100
Louisiana,Rapides Parish,58865,58865,100
Louisiana,Red River Parish,4132,4132,100
Louisiana,Richland Parish,9940,9940,100
Louisiana,Sabine Parish,10596,10596,100
Louisiana,St. Bernard Parish,17650,17650,100
Louisiana,St. Charles Parish,28517,28517,100
Louisiana,St. Helena Parish,6158,6158,100
Louisiana,St. James Parish,12590,12590,100
Louisiana,St. John the Baptist Parish,21432,21432,100
Louisiana,St. Landry Parish,41154,41154,100
Louisiana,St. Martin Parish,27038,27038,100
Louisiana,St. Mary Parish,23186,23186,100
Louisiana,St. Tammany Parish,140110,140110,100
Louisiana,Tangipahoa Parish,57661,57661,100
Louisiana,Tensas Parish,2554,2554,100
Louisiana,Terrebonne Parish,46240,46240,100
Louisiana,Union Parish,11201,11201,100
Louisiana,Vermilion Parish,27324,27324,100
Louisiana,Vernon Parish,17268,17268,100
Louisiana,Washington Parish,19513,19513,100
Louisiana,Webster Parish,18216,18216,100
Louisiana,West Baton Rouge Parish,14097,14097,100
Louisiana,West Carroll Parish,5052,5052,100
Louisiana,West Feliciana Parish,6268,6268,100
Louisiana,Winn Parish,6225,6225,100
Maine,Aroostook Cty Townships,2306,412,95
Maine,Franklin Cty Townships,0,262,0
Maine,Hancock Cty Townships,0,59,0
Maine,Oxford Cty Townships,0,431,0
Maine,Penobscot Cty Townships,0,526,0
Maine,Piscataquis Cty Townshps,87,209,42
Maine,Somerset Cty Townships,0,268,0
Maine,Washington Cty Townships,0,332,0
Maine,Indian Township Vtng Dst,0,285,0
Maine,Oxbow Plt.,0,52,0
Maine,Pleasant Point Votng Dst,0,269,0
Maine,Auburn,12364,13349,93
Maine,Durham,2795,2789,95
Maine,Greene,2640,2642,99
Maine,Leeds,1362,1405,95
Maine,Lewiston,17321,17321,99
Maine,Lisbon,5298,5352,95
Maine,Livermore,1356,1429,95
Maine,Livermore Falls,1393,1591,88
Maine,Mechanic Falls,1712,1712,99
Maine,Minot,1789,1828,95
Maine,Poland,3519,3501,99
Maine,Sabattus,2878,3069,94
Maine,Turner,3428,3428,99
Maine,Wales,915,968,95
Maine,Allagash,169,184,92
Maine,Amity,0,137,0
Maine,Ashland,615,672,92
Maine,Blaine,0,437,0
Maine,Bridgewater,297,342,87
Maine,Caribou,4061,4063,99
Maine,Cary Plt.,0,129,0
Maine,Castle Hill,230,246,93
Maine,Caswell,0,162,0
Maine,Chapman,279,309,90
Maine,Crystal,164,168,95
Maine,Cyr Plt.,0,59,0
Maine,Dyer Brook,150,169,89
Maine,Eagle Lake,460,519,89
Maine,Easton,715,741,95
Maine,Fort Fairfield,1701,1827,93
Maine,Fort Kent,2266,2342,95
Maine,Frenchville,603,674,89
Maine,Garfield Plt.,0,59,0
Maine,Glenwood Plt.,0,7,0
Maine,Grand Isle,232,256,91
Maine,Hamlin,0,116,0
Maine,Hammond,0,56,0
Maine,Haynesville,0,66,0
Maine,Hersey,42,39,95
Maine,Hodgdon,740,752,95
Maine,Houlton,2740,2740,99
Maine,Island Falls,450,467,95
Maine,Limestone,765,953,80
Maine,Linneus,508,517,95
Maine,Littleton,531,548,95
Maine,Ludlow,0,254,0
Maine,Macwahoc Plt.,43,53,81
Maine,Madawaska,2112,2112,99
Maine,Mapleton,1159,1247,93
Maine,Mars Hill,742,849,87
Maine,Masardis,0,167,0
Maine,Merrill,136,153,89
Maine,Monticello,434,452,95
Maine,Moro Plt.,0,31,0
Maine,Nashville Plt.,23,23,95
Maine,New Canada,159,296,54
Maine,New Limerick,374,370,95
Maine,New Sweden,322,405,80
Maine,Oakfield,0,422,0
Maine,Orient,0,107,0
Maine,Penobscot Nation Vot Dst,0,296,0
Maine,Perham,0,235,0
Maine,Portage Lake,265,278,95
Maine,Presque Isle,4229,4731,89
Maine,Reed Plt.,0,93,0
Maine,Saint Agatha,637,634,95
Maine,St. Francis,0,278,0
Maine,St. John Plt.,171,186,92
Maine,Sherman,665,703,95
Maine,Smyrna,157,167,94
Maine,Stockholm,160,175,91
Maine,Van Buren,0,1034,0
Maine,Wade,142,163,87
Maine,Wallagrass,291,323,90
Maine,Washburn,820,915,90
Maine,Westfield,267,298,90
Maine,Westmanland,0,56,0
Maine,Weston,182,207,88
Maine,Winterville Plt.,125,156,80
Maine,Woodland,662,734,90
Maine,Baldwin,999,1007,95
Maine,Bridgton,3268,3268,99
Maine,Brunswick,13948,14351,95
Maine,Cape Elizabeth,7009,7009,99
Maine,Casco,2296,2324,95
Maine,Chebeague Island,0,358,0
Maine,Cumberland,6002,6045,99
Maine,Falmouth,9090,8405,95
Maine,Freeport,6184,5764,95
Maine,Frye Island,57,89,64
Maine,Gorham,11107,10638,95
Maine,Gray,5390,5250,95
Maine,Harpswell,3884,3718,95
Maine,Harrison,1574,1610,95
Maine,Long Island,191,230,83
Maine,Naples,2495,2497,95
Maine,New Gloucester,3599,3596,95
Maine,North Yarmouth,2960,2722,95
Maine,Portland,41532,45198,92
Maine,Pownal,1206,1157,95
Maine,Raymond,3142,3091,95
Maine,Scarborough,15057,14461,95
Maine,Sebago,1277,1228,95
Maine,South Portland,16364,16364,99
Maine,Standish,6202,6202,99
Maine,Westbrook,11318,11318,99
Maine,Windham,11436,11436,99
Maine,Yarmouth,6358,5898,95
Maine,Avon,0,267,0
Maine,Carrabassett Valley,527,490,95
Maine,Carthage,0,313,0
Maine,Chesterville,0,808,0
Maine,Coplin Plt.,0,110,0
Maine,Dallas Plt.,0,252,0
Maine,Eustis,445,451,95
Maine,Farmington,3966,1676,99
Maine,Industry,504,509,95
Maine,Jay,2688,2819,95
Maine,Kingfield,888,865,95
Maine,New Sharon,956,1010,95
Maine,New Vineyard,463,473,95
Maine,Phillips,0,693,0
Maine,Rangeley,761,798,95
Maine,Rangeley Plt.,145,179,81
Maine,Sandy River Plt.,0,105,0
Maine,Strong,816,835,95
Maine,Temple,336,356,94
Maine,Weld,299,320,93
Maine,Wilton,2177,2512,87
Maine,Amherst,0,194,0
Maine,Aurora,0,85,0
Maine,Bar Harbor,3576,3311,95
Maine,Blue Hill,1977,1962,95
Maine,Brooklin,624,629,95
Maine,Brooksville,686,714,95
Maine,Bucksport,2855,2855,99
Maine,Castine,501,626,80
Maine,Cranberry Isles,138,174,79
Maine,Dedham,1166,1180,95
Maine,Deer Isle,1323,1319,95
Maine,Eastbrook,0,265,0
Maine,Ellsworth,4847,3984,99
Maine,Franklin,861,874,95
Maine,Frenchboro,31,46,67
Maine,Gouldsboro,1121,1129,95
Maine,Great Pond,43,47,91
Maine,Hancock,1486,1432,95
Maine,Lamoine,1211,1183,95
Maine,Mariaville,0,316,0
Maine,Mount Desert,1488,1488,99
Maine,Orland,1424,1527,93
Maine,Osborn,0,47,0
Maine,Otis,484,473,95
Maine,Penobscot,851,851,99
Maine,Sedgwick,843,806,95
Maine,Sorrento,0,222,0
Maine,Southwest Harbor,1137,1203,95
Maine,Stonington,646,675,95
Maine,Sullivan,0,721,0
Maine,Surry,1091,1077,95
Maine,Swan's Island,266,273,95
Maine,Tremont,1043,1019,95
Maine,Trenton,987,947,95
Maine,Verona,0,346,0
Maine,Waltham,0,230,0
Maine,Winter Harbor,329,331,95
Maine,Albion,1219,1264,95
Maine,Augusta,9736,9878,95
Maine,Belgrade,2226,2226,99
Maine,Benton,1631,1673,95
Maine,Chelsea,1563,1630,95
Maine,China,2590,2708,95
Maine,Clinton,1797,1797,99
Maine,Farmingdale,1738,1834,95
Maine,Fayette,830,855,95
Maine,Gardiner,3278,3380,95
Maine,Hallowell,1797,1746,95
Maine,Litchfield,2177,2177,99
Maine,Manchester,1690,1777,95
Maine,Monmouth,2578,2602,95
Maine,Mount Vernon,0,1125,0
Maine,Oakland,3628,3628,99
Maine,Pittston,1778,1821,95
Maine,Randolph,1029,1089,94
Maine,Readfield,1820,1780,95
Maine,Rome,713,652,95
Maine,Sidney,2962,2954,99
Maine,Unity,950,950,99
Maine,Vassalboro,2553,2663,95
Maine,Vienna,405,423,95
Maine,Waterville,7901,7940,95
Maine,Wayne,869,869,99
Maine,West Gardiner,2380,2381,95
Maine,Windsor,1438,1492,95
Maine,Winslow,4679,4679,99
Maine,Winthrop,3737,3982,94
Maine,Appleton,915,941,95
Maine,Camden,3837,3711,95
Maine,Cushing,960,954,95
Maine,Friendship,799,821,95
Maine,Hope,1117,1122,95
Maine,Isle Au Haut,0,72,0
Maine,Matinicus Isle Plt.,0,60,0
Maine,North Haven,0,313,0
Maine,Owl's Head,1065,1108,95
Maine,Rockland,3965,609,99
Maine,Rockport,2530,2499,95
Maine,St. George,1811,1796,95
Maine,South Thomaston,997,987,95
Maine,Thomaston,1668,1626,95
Maine,Union,1561,1500,95
Maine,Vinalhaven,837,846,95
Maine,Warren,2253,2253,99
Maine,Washington,988,1017,95
Maine,Alna,517,513,95
Maine,Boothbay,2208,2255,95
Maine,Boothbay Harbor,1395,1488,94
Maine,Bremen,0,543,0
Maine,Bristol,2124,2017,95
Maine,Damariscotta,1476,1495,99
Maine,Dresden,1159,1163,95
Maine,Edgecomb,0,884,0
Maine,Jefferson,1691,1729,95
Maine,Monhegan Plt.,62,66,94
Maine,Newcastle,1377,1299,95
Maine,Nobleboro,1288,1266,95
Maine,Somerville,357,374,95
Maine,South Bristol,716,678,95
Maine,Southport,491,456,95
Maine,Waldoboro,2934,3025,95
Maine,Westport,551,551,95
Maine,Whitefield,1483,1483,99
Maine,Wiscasset,2313,2401,95
Maine,Andover,538,585,92
Maine,Bethel,1830,1836,95
Maine,Brownfield,967,952,99
Maine,Buckfield,1098,1189,92
Maine,Byron,0,102,0
Maine,Canton,544,563,95
Maine,Denmark,827,805,95
Maine,Dixfield,1302,1302,99
Maine,Fryeburg,1937,1944,95
Maine,Gilead,0,133,0
Maine,Greenwood,533,506,95
Maine,Hanover,198,213,93
Maine,Hartford,724,724,99
Maine,Hebron,778,813,95
Maine,Hiram,928,912,95
Maine,Lincoln Plt.,0,33,0
Maine,Lovell,766,773,95
Maine,Magalloway Plt.,0,20,0
Maine,Mexico,1271,1448,88
Maine,Newry,296,299,95
Maine,Norway,2854,2859,95
Maine,Otisfield,1171,1181,95
Maine,Oxford,2325,2336,99
Maine,Paris,2884,2943,95
Maine,Peru,909,1060,86
Maine,Porter,875,884,95
Maine,Roxbury,0,274,0
Maine,Rumford,2863,3097,92
Maine,Stoneham,0,198,0
Maine,Stow,0,236,0
Maine,Sumner,553,588,94
Maine,Sweden,0,274,0
Maine,Upton,0,69,0
Maine,Waterford,1038,1009,95
Maine,West Paris,957,1091,88
Maine,Woodstock,918,842,95
Maine,Alton,0,515,0
Maine,Bangor,14671,17738,83
Maine,Bradford,0,733,0
Maine,Bradley,892,890,95
Maine,Brewer,5278,5264,99
Maine,Burlington,206,217,95
Maine,Carmel,1782,1749,95
Maine,Carroll Plt.,90,108,83
Maine,Charleston,753,757,99
Maine,Chester,0,363,0
Maine,Clifton,532,561,95
Maine,Corinna,1244,1253,95
Maine,Corinth,1574,1663,95
Maine,Dexter,1841,1968,94
Maine,Dixmont,731,791,92
Maine,Drew Plt.,0,28,0
Maine,East Millinocket,2655,1023,95
Maine,Eddington,1473,1479,95
Maine,Edinburg,0,85,0
Maine,Enfield,872,876,99
Maine,Etna,726,705,95
Maine,Exeter,571,601,95
Maine,Garland,605,605,99
Maine,Glenburn,2815,2811,99
Maine,Greenbush,717,760,94
Maine,Hampden,4930,4930,99
Maine,Hermon,3965,3862,95
Maine,Holden,2125,2131,99
Maine,Howland,643,747,86
Maine,Hudson,611,820,75
Maine,Kenduskeag,770,770,99
Maine,LaGrange,0,401,0
Maine,Lakeville,0,92,0
Maine,Lee,508,574,89
Maine,Levant,1678,1678,99
Maine,Lincoln,2596,2710,95
Maine,Lowell,255,256,99
Maine,Mattawamkeag,388,433,90
Maine,Maxfield,0,67,0
Maine,Medway,0,818,0
Maine,Milford,1851,1851,99
Maine,Millinocket,2397,2757,87
Maine,Mount Chase,122,132,92
Maine,Newburgh,994,1034,95
Maine,Newport,0,1917,0
Maine,Old Town,4259,4259,99
Maine,Orono,5268,5244,99
Maine,Orrington,2562,2608,95
Maine,Passadumkeag,0,239,0
Maine,Patten,0,555,0
Maine,Plymouth,745,746,99
Maine,Seboeis Plt.,41,39,95
Maine,Springfield,0,198,0
Maine,Stacyville,0,244,0
Maine,Stetson,0,786,0
Maine,Veazie,1219,1236,95
Maine,Webster Plt.,0,37,0
Maine,Winn,207,223,93
Maine,Woodville,0,150,0
Maine,Abbot,417,441,95
Maine,Atkinson,173,209,83
Maine,Beaver Cove,0,115,0
Maine,Bowerbank,0,101,0
Maine,Brownville,780,777,95
Maine,Dover-Foxcroft,2335,2338,95
Maine,Greenville,1156,1242,93
Maine,Guilford,734,734,99
Maine,Kingsbury Plt.,0,22,0
Maine,Lake View Plt.,0,83,0
Maine,Medford,164,170,95
Maine,Milo,1231,1291,95
Maine,Monson,475,489,95
Maine,Parkman,491,531,92
Maine,Sangerville,753,790,95
Maine,Sebec,428,424,95
Maine,Shirley,0,167,0
Maine,Wellington,0,143,0
Maine,Willimantic,0,97,0
Maine,Arrowsic,373,359,95
Maine,Bath,5142,5149,95
Maine,Bowdoin,1877,1896,95
Maine,Bowdoinham,2067,2026,95
Maine,Georgetown,839,817,95
Maine,Phippsburg,1570,1550,95
Maine,Richmond,2076,2064,95
Maine,Topsham,6553,6553,99
Maine,West Bath,1392,1330,95
Maine,Woolwich,2153,2175,95
Maine,Anson,1223,1269,95
Maine,Athens,510,532,95
Maine,Bingham,580,579,95
Maine,Brighton Plt.,0,55,0
Maine,Cambridge,0,296,0
Maine,Canaan,1155,1239,93
Maine,Caratunk,0,59,0
Maine,Cornville,776,791,95
Maine,Dennistown Plt.,0,28,0
Maine,Detroit,436,448,95
Maine,Embden,565,581,95
Maine,Fairfield,3397,3624,94
Maine,Harmony,0,524,0
Maine,Hartland,899,966,93
Maine,Highland Plt.,116,116,99
Maine,Jackman,0,582,0
Maine,Madison,2382,2461,95
Maine,Mercer,0,452,0
Maine,Moose River,0,132,0
Maine,Moscow,274,282,95
Maine,New Portland,0,475,0
Maine,Norridgewock,1889,1982,95
Maine,Palmyra,1155,1189,95
Maine,Pittsfield,2042,2042,99
Maine,Pleasant Ridge Plt.,0,59,0
Maine,Ripley,302,288,95
Maine,St. Albans,0,1259,0
Maine,Skowhegan,4197,4437,95
Maine,Smithfield,627,671,93
Maine,Solon,623,653,95
Maine,Starks,381,378,95
Maine,The Forks Plt.,0,51,0
Maine,West Forks Plt.,0,56,0
Maine,Belfast,4237,4255,95
Maine,Belmont,598,616,95
Maine,Brooks,602,627,95
Maine,Burnham,644,739,87
Maine,Frankfort,680,722,94
Maine,Freedom,469,472,95
Maine,Islesboro,445,460,95
Maine,Jackson,338,356,95
Maine,Knox,1003,1003,99
Maine,Liberty,591,603,95
Maine,Lincolnville,1651,1666,95
Maine,Monroe,602,600,95
Maine,Montville,658,693,95
Maine,Morrill,611,584,95
Maine,Northport,1109,1103,95
Maine,Palermo,939,953,95
Maine,Prospect,423,449,94
Maine,Searsmont,937,923,95
Maine,Searsport,1608,1680,95
Maine,Stockton Springs,1065,1085,95
Maine,Swanville,826,827,99
Maine,Thorndike,0,475,0
Maine,Troy,593,616,95
Maine,Waldo,593,526,95
Maine,Winterport,2326,2326,99
Maine,Addison,707,707,99
Maine,Alexander,308,338,91
Maine,Baileyville,673,761,88
Maine,Baring Plt.,0,138,0
Maine,Beals,0,309,0
Maine,Beddington,0,45,0
Maine,Calais,1516,1648,92
Maine,Charlotte,0,204,0
Maine,Cherryfield,644,641,99
Maine,Columbia,0,233,0
Maine,Columbia Falls,335,325,95
Maine,Cooper,100,148,68
Maine,Crawford,0,83,0
Maine,Cutler,0,316,0
Maine,Danforth,0,399,0
Maine,Deblois,0,44,0
Maine,Dennysville,0,357,0
Maine,East Machias,814,792,95
Maine,Eastport,835,929,90
Maine,Grand Lake Stream Plt,98,115,85
Maine,Harrington,538,531,95
Maine,Jonesboro,0,360,0
Maine,Jonesport,712,733,95
Maine,Lubec,883,874,95
Maine,Machias,893,1032,87
Maine,Machiasport,565,542,95
Maine,Marshfield,316,316,99
Maine,Meddybemps,0,113,0
Maine,Milbridge,731,741,95
Maine,Northfield,130,123,95
Maine,Pembroke,0,545,0
Maine,Perry,0,509,0
Maine,Princeton,468,550,85
Maine,Robbinston,0,356,0
Maine,Roque Bluffs,0,192,0
Maine,Steuben,668,686,95
Maine,Talmadge,0,43,0
Maine,Topsfield,124,138,90
Maine,Vanceboro,0,121,0
Maine,Waite,0,67,0
Maine,Wesley,0,89,0
Maine,Whiting,0,374,0
Maine,Whitneyville,0,125,0
Maine,Acton,1636,1614,95
Maine,Alfred,1995,2010,95
Maine,Arundel,2825,2709,95
Maine,Berwick,4779,4310,95
Maine,Biddeford,11202,11049,95
Maine,Buxton,5279,5284,95
Maine,Cornish,944,900,95
Maine,Dayton,1381,1364,95
Maine,Eliot,4728,4668,95
Maine,Hollis,2895,2838,95
Maine,Kennebunk,8280,8061,95
Maine,Kennebunkport,2781,2581,99
Maine,Kittery,6412,6133,95
Maine,Lebanon,3529,3509,95
Maine,Limerick,1849,1849,99
Maine,Limington,2298,2257,95
Maine,Lyman,2944,2815,95
Maine,Newfield,963,934,95
Maine,North Berwick,3111,3120,95
Maine,Ogunquit,1058,963,95
Maine,Old Orchrd Bch,6215,6008,95
Maine,Parsonsfield,1066,1109,95
Maine,Saco,12656,12254,95
Maine,Sanford,10958,8745,99
Maine,Shapleigh,1788,1700,95
Maine,South Berwick,4663,4663,99
Maine,Waterboro,4478,4302,95
Maine,Wells,7975,7161,95
Maine,York,9658,9604,95
Maryland,Allegany County,30511,34332,89
Maryland,Anne Arundel County,306924,302491,95
Maryland,Baltimore County,411291,437564,94
Maryland,Calvert County,48832,53097,92
Maryland,Caroline County,15729,15807,95
Maryland,Carroll County,99408,102870,95
Maryland,Cecil County,47273,50701,93
Maryland,Charles County,89063,87699,95
Maryland,Dorchester County,15934,17061,93
Maryland,Frederick County,144568,140758,95
Maryland,Garrett County,15579,15692,95
Maryland,Harford County,147221,149713,95
Maryland,Howard County,181324,181656,95
Maryland,Kent County,10740,11224,95
Maryland,Montgomery County,511690,536338,95
Maryland,Prince George's County,422851,312395,99
Maryland,Queen Anne's County,30079,29706,95
Maryland,St. Mary's County,55339,55823,95
Maryland,Somerset County,10117,11516,88
Maryland,Talbot County,22400,23019,95
Maryland,Washington County,67510,73910,91
Maryland,Wicomico County,45975,47653,95
Maryland,Worcester County,31567,31666,95
Maryland,Baltimore city,236189,279607,84
Massachusetts,Barnstable,28426,29152,95
Massachusetts,Bourne,11269,12170,93
Massachusetts,Brewster,7394,7489,95
Massachusetts,Chatham,5001,5122,95
Massachusetts,Dennis,10315,9654,99
Massachusetts,Eastham,4097,4274,95
Massachusetts,Falmouth,21624,22340,95
Massachusetts,Harwich,9372,9465,95
Massachusetts,Mashpee,10250,9887,95
Massachusetts,Orleans,4835,5075,95
Massachusetts,Provincetown,2609,2667,95
Massachusetts,Sandwich,13718,14214,95
Massachusetts,Truro,1761,1757,95
Massachusetts,Wellfleet,2413,2502,95
Massachusetts,Yarmouth,15305,15743,95
Massachusetts,Adams,4436,4392,95
Massachusetts,Alford,325,327,95
Massachusetts,Becket,1194,1123,95
Massachusetts,Cheshire,1932,2036,95
Massachusetts,Clarksburg,0,966,0
Massachusetts,Dalton,3821,3761,95
Massachusetts,Egremont,972,909,95
Massachusetts,Florida,418,434,95
Massachusetts,Great Barrington,4107,4072,95
Massachusetts,Hancock,478,426,95
Massachusetts,Hinsdale,1210,1214,95
Massachusetts,Lanesborough,1882,1891,95
Massachusetts,Lee,3470,3313,95
Massachusetts,Lenox,3289,3339,95
Massachusetts,Monterey,591,593,95
Massachusetts,Mount Washington,122,116,95
Massachusetts,New Ashford,0,175,0
Massachusetts,New Marlborough,958,1057,91
Massachusetts,North Adams,5932,6342,94
Massachusetts,Otis,1011,999,95
Massachusetts,Peru,533,561,95
Massachusetts,Pittsfield,21642,22062,95
Massachusetts,Richmond,1056,1084,95
Massachusetts,Sandisfield,514,527,95
Massachusetts,Savoy,399,419,95
Massachusetts,Sheffield,2157,2092,95
Massachusetts,Stockbridge,1359,1411,95
Massachusetts,Tyringham,313,320,95
Massachusetts,Washington,820,356,95
Massachusetts,West Stockbridge,971,1200,81
Massachusetts,Williamstown,3634,4058,90
Massachusetts,Windsor,579,567,95
Massachusetts,Acushnet,5841,6234,94
Massachusetts,Attleboro,23147,22781,95
Massachusetts,Berkley,4068,4027,95
Massachusetts,Dartmouth,17337,18187,95
Massachusetts,Dighton,4724,4506,95
Massachusetts,Easton,14109,14206,95
Massachusetts,Fairhaven,9445,9585,95
Massachusetts,Fall River,31402,33218,95
Massachusetts,Freetown,5415,5621,95
Massachusetts,Mansfield,14521,14365,95
Massachusetts,New Bedford,34227,36725,93
Massachusetts,North Attleborough,16119,16294,95
Massachusetts,Norton,10447,10870,95
Massachusetts,Raynham,8758,8604,95
Massachusetts,Rehoboth,7807,7589,95
Massachusetts,Seekonk,8924,8626,95
Massachusetts,Somerset,11099,11054,99
Massachusetts,Swansea,10025,9720,95
Massachusetts,Taunton,26337,26721,95
Massachusetts,Westport,10293,9981,95
Massachusetts,Aquinnah,354,325,95
Massachusetts,Chilmark,921,868,95
Massachusetts,Edgartown,3093,3089,95
Massachusetts,Gosnold,0,95,0
Massachusetts,Oak Bluffs,3188,3370,95
Massachusetts,Tisbury,2747,2922,94
Massachusetts,West Tisbury,2292,2498,92
Massachusetts,Amesbury,10254,9955,95
Massachusetts,Andover,20318,20704,95
Massachusetts,Beverly,24067,23648,95
Massachusetts,Boxford,5442,5515,95
Massachusetts,Danvers,16748,16748,99
Massachusetts,Essex,2485,2445,95
Massachusetts,Georgetown,5499,5432,95
Massachusetts,Gloucester,17282,17733,95
Massachusetts,Groveland,4493,4389,95
Massachusetts,Hamilton,4878,4823,99
Massachusetts,Haverhill,31854,32075,95
Massachusetts,Ipswich,9519,9215,95
Massachusetts,Lawrence,22996,26877,86
Massachusetts,Lynn,34976,37290,94
Massachusetts,Lynnfield,8282,8019,95
Massachusetts,Manchester,3717,3818,95
Massachusetts,Marblehead,14179,14449,95
Massachusetts,Merrimac,4297,4180,95
Massachusetts,Methuen,25498,25680,95
Massachusetts,Middleton,5772,5532,95
Massachusetts,Nahant,2489,2631,95
Massachusetts,Newbury,5021,4785,95
Massachusetts,Newburyport,12650,11908,95
Massachusetts,North Andover,17972,17446,95
Massachusetts,Peabody,30035,28500,95
Massachusetts,Rockport,5274,5270,95
Massachusetts,Rowley,4215,4156,95
Massachusetts,Salem,23706,24537,95
Massachusetts,Salisbury,5539,5103,95
Massachusetts,Saugus,15326,16079,95
Massachusetts,Swampscott,9540,9735,95
Massachusetts,Topsfield,4139,4325,95
Massachusetts,Wenham,2613,2613,95
Massachusetts,West Newbury,3273,3762,87
Massachusetts,Ashfield,1218,1236,95
Massachusetts,Bernardston,1373,1341,95
Massachusetts,Buckland,1189,1137,95
Massachusetts,Charlemont,743,764,95
Massachusetts,Colrain,1007,974,95
Massachusetts,Conway,1302,1335,95
Massachusetts,Deerfield,3337,3327,95
Massachusetts,Erving,931,898,95
Massachusetts,Gill,977,1036,94
Massachusetts,Greenfield,9386,9318,95
Massachusetts,Hawley,231,224,95
Massachusetts,Heath,0,489,0
